id,name,description,slug,price,discounted_price,currency,brand,category,image_url,image_alt,in_stock,stock_quantity,wix_id,created_at,updated_at
3b8a1c9f-2f4e-1d2c-b6a5-c4d3e2f1b9a7,Pressed Pigment Eye Shadow,"Create vibrant eye looks with this highly pigmented pressed shadow. The buttery formula applies smoothly and blends effortlessly for intense color payoff. Available in bold shades perfect for creative makeup looks and special occasions.",pressed-pigment-eye-shadow,0.00,16.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_46.png?v=1758500632,Pressed Pigment Eye Shadow,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2c7a9b8f-1e3f-9d2d-a5b4-d3e2f1c9b8a6,Makeup Organizer Caddy,"Keep your beauty essentials organized and accessible with this multi-compartment makeup organizer. Features adjustable dividers and a rotating base for easy access to all your products. The sleek design looks beautiful on any vanity or bathroom counter.",makeup-organizer-caddy,0.00,24.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_47.png?v=1758500632,Makeup Organizer Caddy,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1d6a8b7f-9e2f-8c2d-b4a3-c2d1e9f8b7a5,Baking Powder For Undereyes,"Set your under-eye concealer with this ultra-fine baking powder that brightens and prevents creasing. The translucent formula works on all skin tones, creating a flawless, photo-ready finish. Perfect for special events or everyday wear.",baking-powder-for-undereyes,0.00,18.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_48.png?v=1758500633,Baking Powder For Undereyes,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
9e5a7b6f-8d1f-7c2f-a3b2-d1e9c8f7b6a5,Face Powder Brush Large,"Apply powder products with precision using this ultra-soft, densely packed brush. The large dome shape picks up just the right amount of product and distributes it evenly for a seamless finish. Works perfectly with setting powder, bronzer, or blush.",face-powder-brush-large,0.00,21.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_49.png?v=1758500633,Face Powder Brush Large,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
8d4a6b5f-7e9f-6c2d-b2a1-e9d8c7f6b5a4,Gloss To Matte Lip Transformer,"Transform any lip color from glossy to matte with this innovative finishing powder. Simply apply your favorite lipstick or gloss, then dust on this translucent powder for an instant matte finish. Keeps color locked in place without the drying effect.",gloss-to-matte-lip-transformer,0.00,14.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_50.png?v=1758500634,Gloss To Matte Lip Transformer,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
7c3a5b4f-6f8e-5c1d-a1b9-d8e7c6f5b4a3,Eye Makeup Remover Pads,"Gently remove even the most stubborn waterproof makeup with these pre-soaked remover pads. The oil-free formula won't leave a greasy residue and is gentle enough for sensitive skin. Each pad is infused with soothing botanicals to cleanse and condition lashes.",eye-makeup-remover-pads,0.00,13.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_51.png?v=1758500634,Eye Makeup Remover Pads,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
6b2a4c3f-5d7f-4c2e-b9a8-c7d6e5f4b3a2,Sparkle Body Shimmer Oil,"Add an all-over glow with this luxurious shimmer oil that catches the light beautifully. The non-greasy formula absorbs quickly while leaving skin with a subtle sparkle. Perfect for highlighting collarbones, shoulders, and legs for special occasions.",sparkle-body-shimmer-oil,0.00,22.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_52.png?v=1758500635,Sparkle Body Shimmer Oil,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
5a1b3d2f-4c6f-3d2e-a8b7-d6e5c4f3b2a1,Mini Makeup Palette Travel Set,"Take your makeup on the go with this compact all-in-one palette. Includes eye shadows, blush, bronzer, and lip colors in a convenient portable size. The magnetic closure keeps everything secure, making it perfect for travel or touch-ups throughout the day.",mini-makeup-palette-travel-set,0.00,26.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_53.png?v=1758500635,Mini Makeup Palette Travel Set,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
4b9a2c1f-3e5f-2d4e-b7a6-c5d4e3f2b1a9,Foundation Mixing Drops,"Customize your foundation shade with these pigment drops. Add to any foundation to adjust the depth and undertone for a perfect match year-round. Available in light, medium, and dark shades to accommodate seasonal skin tone changes.",foundation-mixing-drops,0.00,19.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_54.png?v=1758500636,Foundation Mixing Drops,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
3a8b1c9f-2d4f-1e2d-a6b5-d4e3c2f1b9a8,Lash Primer Conditioning Base,"Boost your mascara performance with this lash primer that conditions and lengthens. The white formula grips onto lashes, creating the perfect base for mascara application. Infused with conditioning ingredients to promote lash health and prevent breakage.",lash-primer-conditioning-base,0.00,17.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_55.png?v=1758500636,Lash Primer Conditioning Base,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2b7a9c8f-1d3f-9e2d-b5a4-c3d2e1f9b8a7,Eyebrow Stencil Kit,"Achieve perfectly shaped brows with this eyebrow stencil kit featuring four different arch shapes. The reusable stencils make it easy to create symmetrical, professional-looking brows at home. Includes a detailed guide for selecting the right shape for your face.",eyebrow-stencil-kit,0.00,15.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_56.png?v=1758500637,Eyebrow Stencil Kit,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1c6a8b7f-9e2f-8d3c-a4b3-d2e1c9f8b7a6,Face Mist Refreshing Spray,"Refresh and hydrate your skin throughout the day with this cooling face mist. The ultra-fine spray delivers a burst of moisture and can be used to prep skin before makeup or set makeup for a dewy finish. Infused with botanical extracts and vitamins.",face-mist-refreshing-spray,0.00,16.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_57.png?v=1758500637,Face Mist Refreshing Spray,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
9d5a7b6f-8c1f-7d3e-b3a2-e1d9c8f7b6a5,Lighted Makeup Mirror Compact,"See every detail with this LED lighted compact mirror. The bright, natural light ensures flawless makeup application even in low-light conditions. The compact size makes it perfect for travel or touch-ups on the go. Includes a regular and 2x magnifying mirror.",lighted-makeup-mirror-compact,0.00,28.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_58.png?v=1758500638,Lighted Makeup Mirror Compact,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
8c4a6b5f-7e9f-6d2c-a2b1-d9e8c7f6b5a4,Makeup Melting Cleansing Balm,"Effortlessly remove all traces of makeup with this luxurious cleansing balm. The solid balm melts into an oil upon contact with skin, dissolving even waterproof makeup. Rinses clean without leaving a greasy residue, leaving skin soft and nourished.",makeup-melting-cleansing-balm,0.00,24.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_59.png?v=1758500638,Makeup Melting Cleansing Balm,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
7b3a5c4f-6d8f-5e2d-b1a9-c8d7e6f5b4a3,Color Correcting Primer Palette,"Address multiple skin concerns with this color correcting primer palette. Green neutralizes redness, lavender brightens dullness, peach corrects dark circles, and yellow evens out skin tone. Use alone or under foundation for a flawless complexion.",color-correcting-primer-palette,0.00,23.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_60.png?v=1758500639,Color Correcting Primer Palette,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
6a2b4d3f-5c7f-4e2d-a9b8-d7e6c5f4b3a2,Soft Focus Blurring Powder,"Achieve an airbrushed finish with this light-diffusing powder that instantly blurs imperfections. The translucent formula minimizes the appearance of pores and fine lines while controlling shine. Can be worn alone or over makeup for a soft-focus effect.",soft-focus-blurring-powder,0.00,27.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_61.png?v=1758500639,Soft Focus Blurring Powder,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
5b1a3c2f-4d6f-3e3d-b8a7-c6d5e4f3b2a1,Tweezer & Scissors Beauty Set,"Maintain perfectly groomed brows with this essential tool set. Includes precision slant tweezers for easy hair removal and small scissors for trimming. Both tools feature stainless steel construction for durability and come in a protective case.",tweezer-scissors-beauty-set,0.00,14.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_62.png?v=1758500640,Tweezer & Scissors Beauty Set,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
4a9b2c1f-3e5f-2d5c-a7b6-b5c4d3e2f1a8,Lip Oil Treatment Gloss,"Nourish and beautify your lips with this ultra-hydrating lip oil. The lightweight formula provides a glossy sheen while deeply moisturizing with natural oils and vitamin E. Available in clear or lightly tinted shades for a healthy, natural look.",lip-oil-treatment-gloss,0.00,18.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_63.png?v=1758500640,Lip Oil Treatment Gloss,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
3b8a1c9f-2f4e-1d3c-b6a5-c4d3e2f1b9a7,Silicone Makeup Sponge,"Experience mess-free makeup application with this innovative silicone sponge. Unlike traditional sponges, it doesn't absorb product, so you use less foundation. The smooth surface glides over skin for an even, streak-free finish. Easy to clean and lasts for years.",silicone-makeup-sponge,0.00,11.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_64.png?v=1758500641,Silicone Makeup Sponge,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2c7a9b8f-1e3f-9d3d-a5b4-d3e2f1c9b8a6,Face Highlighter Stick Trio,"Illuminate your complexion with this highlighter stick trio featuring champagne, rose gold, and golden shades. The creamy formula glides on smoothly and blends seamlessly for a natural-looking glow. Perfect for highlighting cheekbones, brow bones, and cupid's bow.",face-highlighter-stick-trio,0.00,29.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_65.png?v=1758500641,Face Highlighter Stick Trio,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1d6a8b7f-9e2f-8c4d-b4a3-c2d1e9f8b7a5,Clear Brow & Lash Gel,"Keep your brows and lashes in place all day with this clear, non-flaking gel. The lightweight formula tames unruly hairs and adds subtle definition without stiffness or crunchiness. Can be worn alone or over brow products and mascara.",clear-brow-lash-gel,0.00,15.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_66.png?v=1758500642,Clear Brow & Lash Gel,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
9e5a7b6f-8d1f-7c3f-a3b2-d1e9c8f7b6a5,Blending Brush Professional,"Achieve seamless eye looks with this ultra-soft blending brush. The fluffy, dome-shaped bristles effortlessly diffuse harsh lines and blend colors for a professional finish. Essential for creating gradient effects and perfecting your eye makeup technique.",blending-brush-professional,0.00,16.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_67.png?v=1758500642,Blending Brush Professional,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
8d4a6b5f-7e9f-6c3d-b2a1-e9d8c7f6b5a4,Liquid Liner Stamp & Pen,"Create perfect winged liner in seconds with this innovative stamp and pen duo. The stamp ensures symmetrical wings every time, while the pen allows for customization and touch-ups. The long-lasting formula stays put without smudging or fading.",liquid-liner-stamp-pen,0.00,20.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_68.png?v=1758500643,Liquid Liner Stamp & Pen,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
7c3a5b4f-6f8e-5c2d-a1b9-d8e7c6f5b4a3,Mattifying Oil Control Primer,"Keep shine at bay with this oil-absorbing primer that creates a smooth, matte base for makeup. The lightweight gel formula minimizes the appearance of pores and extends makeup wear for up to 12 hours. Perfect for oily and combination skin types.",mattifying-oil-control-primer,0.00,22.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_69.png?v=1758500643,Mattifying Oil Control Primer,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
6b2a4c3f-5d7f-4c3e-b9a8-c7d6e5f4b3a2,Makeup Bag Travel Organizer,"Keep your beauty essentials organized with this spacious makeup bag featuring multiple compartments and pockets. The waterproof interior protects against spills, while the durable exterior withstands daily use. Perfect for travel or everyday organization.",makeup-bag-travel-organizer,0.00,19.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_70.png?v=1758500644,Makeup Bag Travel Organizer,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
5a1b3d2f-4c6f-3d3e-a8b7-d6e5c4f3b2a1,Cushion Foundation Compact,"Experience lightweight coverage with this innovative cushion foundation. The built-in sponge applicator delivers a natural, dewy finish while the compact design makes it perfect for on-the-go application. Includes SPF for sun protection and comes with a refill.",cushion-foundation-compact,0.00,34.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_71.png?v=1758500644,Cushion Foundation Compact,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
4b9a2c1f-3e5f-2d6e-b7a6-c5d4e3f2b1a9,Lip Liner Sharpener Duo,"Keep your lip and eye liners perfectly sharp with this dual sharpener. Features two sizes to accommodate standard and jumbo pencils. The built-in cleaning pick removes excess product, while the clear lid catches shavings for mess-free sharpening.",lip-liner-sharpener-duo,0.00,8.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_72.png?v=1758500645,Lip Liner Sharpener Duo,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
3a8b1c9f-2d4f-1e3d-a6b5-d4e3c2f1b9a8,Cheek & Lip Cream Stain,"Add a natural flush to your cheeks and lips with this buildable cream stain. The long-lasting formula provides a soft matte finish that looks like you're naturally flushed. The convenient stick format makes application quick and easy.",cheek-lip-cream-stain,0.00,17.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_73.png?v=1758500645,Cheek & Lip Cream Stain,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2b7a9c8f-1d3f-9e3d-b5a4-c3d2e1f9b8a7,Makeup Brush Cleaning Spray,"Quickly clean and sanitize your makeup brushes with this antibacterial spray. The fast-drying formula removes makeup residue and kills bacteria without damaging brush bristles. Perfect for spot cleaning between deep washes or for on-the-go touch-ups.",makeup-brush-cleaning-spray,0.00,13.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_74.png?v=1758500646,Makeup Brush Cleaning Spray,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1c6a8b7f-9e2f-8d5c-a4b3-d2e1c9f8b7a6,Glow Drops Illuminating Serum,"Mix these concentrated glow drops with your foundation or moisturizer for a customizable radiant finish. The liquid highlighter formula contains light-reflecting particles that give skin a natural, lit-from-within glow. Can also be used alone on high points of the face.",glow-drops-illuminating-serum,0.00,26.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_75.png?v=1758500646,Glow Drops Illuminating Serum,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
9d5a7b6f-8c1f-7d4f-b3a2-e1d9c8f7b6a5,Kabuki Buffing Brush,"Achieve a flawless finish with this dense kabuki brush perfect for buffing foundation, powder, or bronzer. The soft, synthetic bristles pick up the right amount of product and blend it seamlessly into skin. The short handle provides maximum control.",kabuki-buffing-brush,0.00,18.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_76.png?v=1758500647,Kabuki Buffing Brush,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
8c4a6b5f-7e9f-6d3d-a2b1-d9e8c7f6b5a4,Eyeshadow Shield Protectors,"Prevent fallout and protect your under-eye area with these disposable eyeshadow shields. The curved design fits comfortably under the eye, catching excess shadow and glitter. Makes cleanup easy and ensures a flawless finish. Pack of 50 shields.",eyeshadow-shield-protectors,0.00,10.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_77.png?v=1758500647,Eyeshadow Shield Protectors,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
7b3a5c4f-6d8f-5e3d-b1a9-c8d7e6f5b4a3,Lip Stain Marker Pen,"Get long-lasting lip color with this innovative marker pen. The felt tip applicator provides precise, even coverage that dries to a comfortable stain. The buildable formula allows you to create your desired intensity, from sheer to bold.",lip-stain-marker-pen,0.00,16.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_78.png?v=1758500648,Lip Stain Marker Pen,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
6a2b4d3f-5c7f-4e4d-a9b8-d7e6c5f4b3a2,Contour Powder Palette,"Sculpt and define your features with this versatile contour powder palette. Includes three shades for contouring, bronzing, and highlighting. The finely milled powders blend seamlessly for a natural-looking dimension. Suitable for all skin tones.",contour-powder-palette,0.00,30.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_79.png?v=1758500648,Contour Powder Palette,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
5b1a3c2f-4d6f-3e4d-b8a7-c6d5e4f3b2a1,Eyelash Curler Tool,"Open up your eyes with this precision eyelash curler that creates a natural-looking curl. The ergonomic design ensures comfortable use, while the silicone pads protect lashes from damage. Includes two replacement pads for long-lasting performance.",eyelash-curler-tool,0.00,12.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_80.png?v=1758500649,Eyelash Curler Tool,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
4a9b2c1f-3e5f-2d7c-a7b6-b5c4d3e2f1a8,Holographic Highlighter Palette,"Create an ethereal glow with this holographic highlighter palette featuring four iridescent shades. The buttery formula delivers intense shine with just one swipe. Perfect for festival looks or adding dimension to everyday makeup.",holographic-highlighter-palette,0.00,31.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_81.png?v=1758500649,Holographic Highlighter Palette,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
3b8a1c9f-2f4e-1d4c-b6a5-c4d3e2f1b9a7,Lip Exfoliating Mask Patches,"Pamper your lips with these hydrating exfoliating mask patches. Each patch is infused with nourishing ingredients that gently remove dead skin while moisturizing. Leave lips soft, smooth, and ready for any lip color. Pack of 10 treatments.",lip-exfoliating-mask-patches,0.00,14.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_82.png?v=1758500650,Lip Exfoliating Mask Patches,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2c7a9b8f-1e3f-9d4d-a5b4-d3e2f1c9b8a6,Face Tanning Drops,"Achieve a sun-kissed glow without sun exposure using these customizable face tanning drops. Mix with your moisturizer or serum to create your desired tan depth. The streak-free formula develops gradually for a natural-looking bronze that fades evenly.",face-tanning-drops,0.00,25.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_83.png?v=1758500650,Face Tanning Drops,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1d6a8b7f-9e2f-8c6d-b4a3-c2d1e9f8b7a5,Airbrush Foundation Spray,"Get a flawless airbrushed finish at home with this lightweight foundation spray. The ultra-fine mist delivers buildable coverage that looks natural and feels comfortable. The long-wearing formula resists transfer and stays fresh all day.",airbrush-foundation-spray,0.00,36.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_84.png?v=1758500651,Airbrush Foundation Spray,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
9e5a7b6f-8d1f-7c4f-a3b2-d1e9c8f7b6a5,Makeup Removing Towelettes,"Remove your makeup quickly and easily with these ultra-soft cleansing towelettes. Each wipe is pre-moistened with a gentle formula that dissolves makeup, dirt, and oil without harsh rubbing. Perfect for travel or when you're too tired for a full cleansing routine. Pack of 30.",makeup-removing-towelettes,0.00,11.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_85.png?v=1758500651,Makeup Removing Towelettes,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
8d4a6b5f-7e9f-6c4d-b2a1-e9d8c7f6b5a4,Micellar Cleansing Water,"Gently remove makeup and impurities with this no-rinse micellar water. The micelle molecules attract dirt and makeup like a magnet, lifting them away without harsh rubbing. Suitable for all skin types including sensitive skin. Leaves no residue.",micellar-cleansing-water,0.00,15.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_86.png?v=1758500652,Micellar Cleansing Water,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
7c3a5b4f-6f8e-5c3d-a1b9-d8e7c6f5b4a3,Precision Shader Brush Set,"Perfect your eye makeup with this set of three shader brushes in different sizes. The flat, dense bristles pack on color with precision and are ideal for applying shadow to the lid and lower lash line. Essential tools for creating any eye look.",precision-shader-brush-set,0.00,19.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_87.png?v=1758500652,Precision Shader Brush Set,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
6b2a4c3f-5d7f-4c4e-b9a8-c7d6e5f4b3a2,Reusable False Lash Applicator,"Apply false lashes with ease using this innovative applicator tool. The ergonomic design provides a secure grip on lashes while you position them perfectly along your lash line. No more struggling with tweezers or sticky fingers. Works with strip and individual lashes.",reusable-false-lash-applicator,0.00,9.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_88.png?v=1758500653,Reusable False Lash Applicator,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
5a1b3d2f-4c6f-3d4e-a8b7-d6e5c4f3b2a1,Neon Eye Shadow Palette,"Make a bold statement with this vibrant neon eyeshadow palette featuring 10 electric shades. The highly pigmented formulas apply smoothly and blend effortlessly for eye-catching looks. Perfect for festivals, parties, or anyone who loves to experiment with color.",neon-eye-shadow-palette,0.00,28.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_89.png?v=1758500653,Neon Eye Shadow Palette,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
4b9a2c1f-3e5f-2d8c-a7b6-b5c4d3e2f1a8,Vitamin C Primer Serum,"Brighten your complexion while prepping for makeup with this vitamin C-infused primer serum. The silky formula smooths skin texture, evens tone, and provides antioxidant protection. Creates the perfect canvas for flawless makeup application.",vitamin-c-primer-serum,0.00,33.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_90.png?v=1758500654,Vitamin C Primer Serum,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
3a8b1c9f-2d4f-1e4d-a6b5-d4e3c2f1b9a8,Brow Gel With Fibers,"Fill in sparse brows with this tinted brow gel infused with hair-like fibers. The buildable formula adds volume and definition while holding hairs in place. Creates the appearance of fuller, thicker brows that look completely natural.",brow-gel-with-fibers,0.00,21.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_91.png?v=1758500654,Brow Gel With Fibers,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
2b7a9c8f-1d3f-9e4d-b5a4-c3d2e1f9b8a7,Velvet Matte Lip Crayon,"Experience luxurious color with this jumbo lip crayon. The creamy formula glides on smoothly and dries to a comfortable matte finish. The precision tip allows for easy application without a liner. Available in a range of flattering shades.",velvet-matte-lip-crayon,0.00,17.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_92.png?v=1758500655,Velvet Matte Lip Crayon,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00
1c6a8b7f-9e2f-8d7d-a4b3-d2e1c9f8b7a6,Under Eye Color Corrector,"Banish dark circles with this peachy color corrector specifically designed for the under-eye area. The creamy formula neutralizes blue and purple tones while providing hydration. Wear alone or under concealer for brighter, more awake-looking eyes.",under-eye-color-corrector,0.00,19.00,USD,The Beauty Vault,Makeup,https://cdn.shopify.com/s/files/1/0766/5254/4213/files/Untitleddesign_93.png?v=1758500655,Under Eye Color Corrector,false,,,2025-10-23 02:02:22.928198+00,2025-10-23 02:02:22.928198+00